Regiao,Pais,Grupo,Site,BOF,Capacity,Lancas,Carros,Bico_id,Tipo,Vida,d1,d2,d3,d4,d5,d6,Convertedor,Carro,Operador,Data
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2345,47.00,47.00,47.00,47.00,0,49.345,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2346,47.00,47.00,47.00,47.00,0,49.346,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2347,47.00,47.00,47.00,47.00,0,49.347,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2348,47.00,47.00,47.00,47.00,0,49.348,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2349,47.00,47.00,47.00,47.00,0,49.349,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2350,47.00,47.00,47.00,47.00,0,49.350,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2351,47.00,47.00,47.00,47.00,0,49.351,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-9,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2352,47.00,47.00,47.00,47.00,0,49.352,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2353,47.00,47.00,47.00,47.00,0,49.353,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2354,47.00,47.00,47.00,47.00,0,49.354,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2355,47.00,47.00,47.00,47.00,0,49.355,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2356,47.00,47.00,47.00,47.00,0,49.356,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2357,47.00,47.00,47.00,47.00,0,49.357,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2358,47.00,47.00,47.00,47.00,0,49.358,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2359,47.00,47.00,47.00,47.00,0,49.359,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-10,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2360,47.00,47.00,47.00,47.00,0,49.360,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2361,47.00,47.00,47.00,47.00,0,49.361,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2362,47.00,47.00,47.00,47.00,0,49.362,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2363,47.00,47.00,47.00,47.00,0,49.363,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2364,47.00,47.00,47.00,47.00,0,49.364,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2365,47.00,47.00,47.00,47.00,0,49.365,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2366,47.00,47.00,47.00,47.00,0,49.366,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2367,47.00,47.00,47.00,47.00,0,49.367,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-11,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2368,47.00,47.00,47.00,47.00,0,49.368,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2369,47.00,47.00,47.00,47.00,0,49.369,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2370,47.00,47.00,47.00,47.00,0,49.370,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2371,47.00,47.00,47.00,47.00,0,49.371,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2372,47.00,47.00,47.00,47.00,0,49.372,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2373,47.00,47.00,47.00,47.00,0,49.373,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2374,47.00,47.00,47.00,47.00,0,49.374,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2375,47.00,47.00,47.00,47.00,0,49.375,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-12,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2376,47.00,47.00,47.00,47.00,0,49.376,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2377,47.00,47.00,47.00,47.00,0,49.377,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2378,47.00,47.00,47.00,47.00,0,49.378,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2379,47.00,47.00,47.00,47.00,0,49.379,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2380,47.00,47.00,47.00,47.00,0,49.380,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2381,47.00,47.00,47.00,47.00,0,49.381,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2382,47.00,47.00,47.00,47.00,0,49.382,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2383,47.00,47.00,47.00,47.00,0,49.383,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-13,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2384,47.00,47.00,47.00,47.00,0,49.384,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2385,47.00,47.00,47.00,47.00,0,49.385,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2386,47.00,47.00,47.00,47.00,0,49.386,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2387,47.00,47.00,47.00,47.00,0,49.387,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2388,47.00,47.00,47.00,47.00,0,49.388,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2389,47.00,47.00,47.00,47.00,0,49.389,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2390,47.00,47.00,47.00,47.00,0,49.390,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2391,47.00,47.00,47.00,47.00,0,49.391,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-14,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2392,47.00,47.00,47.00,47.00,0,49.392,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2393,47.00,47.00,47.00,47.00,0,49.393,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2394,47.00,47.00,47.00,47.00,0,49.394,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2395,47.00,47.00,47.00,47.00,0,49.395,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2396,47.00,47.00,47.00,47.00,0,49.396,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2397,47.00,47.00,47.00,47.00,0,49.397,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2398,47.00,47.00,47.00,47.00,0,49.398,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2399,47.00,47.00,47.00,47.00,0,49.399,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-15,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2400,47.00,47.00,47.00,47.00,0,49.400,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2401,47.00,47.00,47.00,47.00,0,49.401,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2402,47.00,47.00,47.00,47.00,0,49.402,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2403,47.00,47.00,47.00,47.00,0,49.403,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2404,47.00,47.00,47.00,47.00,0,49.404,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2405,47.00,47.00,47.00,47.00,0,49.405,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2406,47.00,47.00,47.00,47.00,0,49.406,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2407,47.00,47.00,47.00,47.00,0,49.407,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-16,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2408,47.00,47.00,47.00,47.00,0,49.408,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2409,47.00,47.00,47.00,47.00,0,49.409,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2410,47.00,47.00,47.00,47.00,0,49.410,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2411,47.00,47.00,47.00,47.00,0,49.411,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2412,47.00,47.00,47.00,47.00,0,49.412,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2413,47.00,47.00,47.00,47.00,0,49.413,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2414,47.00,47.00,47.00,47.00,0,49.414,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2415,47.00,47.00,47.00,47.00,0,49.415,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-17,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2416,47.00,47.00,47.00,47.00,0,49.416,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2417,47.00,47.00,47.00,47.00,0,49.417,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2418,47.00,47.00,47.00,47.00,0,49.418,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2419,47.00,47.00,47.00,47.00,0,49.419,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2420,47.00,47.00,47.00,47.00,0,49.420,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2421,47.00,47.00,47.00,47.00,0,49.421,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2422,47.00,47.00,47.00,47.00,0,49.422,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2423,47.00,47.00,47.00,47.00,0,49.423,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-18,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2424,47.00,47.00,47.00,47.00,0,49.424,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2425,47.00,47.00,47.00,47.00,0,49.425,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2426,47.00,47.00,47.00,47.00,0,49.426,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2427,47.00,47.00,47.00,47.00,0,49.427,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2428,47.00,47.00,47.00,47.00,0,49.428,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2429,47.00,47.00,47.00,47.00,0,49.429,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2430,47.00,47.00,47.00,47.00,0,49.430,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2431,47.00,47.00,47.00,47.00,0,49.431,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-19,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2432,47.00,47.00,47.00,47.00,0,49.432,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2433,47.00,47.00,47.00,47.00,0,49.433,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2434,47.00,47.00,47.00,47.00,0,49.434,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2435,47.00,47.00,47.00,47.00,0,49.435,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2436,47.00,47.00,47.00,47.00,0,49.436,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2437,47.00,47.00,47.00,47.00,0,49.437,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2438,47.00,47.00,47.00,47.00,0,49.438,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2439,47.00,47.00,47.00,47.00,0,49.439,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-20,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2440,47.00,47.00,47.00,47.00,0,49.440,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2441,47.00,47.00,47.00,47.00,0,49.441,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2442,47.00,47.00,47.00,47.00,0,49.442,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2443,47.00,47.00,47.00,47.00,0,49.443,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2444,47.00,47.00,47.00,47.00,0,49.444,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-7,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2445,47.00,47.00,47.00,47.00,0,49.445,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2446,47.00,47.00,47.00,47.00,0,49.446,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2447,47.00,47.00,47.00,47.00,0,49.447,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2448,47.00,47.00,47.00,47.00,0,49.448,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2449,47.00,47.00,47.00,47.00,0,49.449,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2450,47.00,47.00,47.00,47.00,0,49.450,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2451,47.00,47.00,47.00,47.00,0,49.451,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2452,47.00,47.00,47.00,47.00,0,49.452,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2453,47.00,47.00,47.00,47.00,0,49.453,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2454,47.00,47.00,47.00,47.00,0,49.454,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2455,47.00,47.00,47.00,47.00,0,49.455,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2456,47.00,47.00,47.00,47.00,0,49.456,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2457,47.00,47.00,47.00,47.00,0,49.457,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2458,47.00,47.00,47.00,47.00,0,49.458,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2459,47.00,47.00,47.00,47.00,0,49.459,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2460,47.00,47.00,47.00,47.00,0,49.460,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-4,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2461,47.00,47.00,47.00,47.00,0,49.461,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2462,47.00,47.00,47.00,47.00,0,49.462,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2463,47.00,47.00,47.00,47.00,0,49.463,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2464,47.00,47.00,47.00,47.00,0,49.464,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2465,47.00,47.00,47.00,47.00,0,49.465,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2466,47.00,47.00,47.00,47.00,0,49.466,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2467,47.00,47.00,47.00,47.00,0,49.467,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2468,47.00,47.00,47.00,47.00,0,49.468,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-5,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2469,47.00,47.00,47.00,47.00,0,49.469,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2470,47.00,47.00,47.00,47.00,0,49.470,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2471,47.00,47.00,47.00,47.00,0,49.471,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,2472,47.00,47.00,47.00,47.00,0,49.472,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,2473,47.00,47.00,47.00,47.00,0,49.473,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2474,47.00,47.00,47.00,47.00,0,49.474,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,2475,47.00,47.00,47.00,47.00,0,49.475,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,2476,47.00,47.00,47.00,47.00,0,49.476,4,Leste,Caio,21-07-2022
